objectid,subject,title,filename,NTEEC,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,web_url,TAXPER15,INCOME15,REVENUE15,date,longitude,latitude,GSTREET,GCITY,GSTATE,GZIP
8402600934,Children's museum,FOREVER CURIOUS CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,FOREVER CURIOUS CHILDRENS MUSEUM,,,PO BOX LI01,FENNVILLE,MI,49408-1101,49408,HTTP://FOREVERCURIOUSMUSEUM.ORG/,201312,65051,59148,2002,-86.10323,42.59418,202 E MAIN ST,FENNVILLE,MI,49408-1101
8402601026,Children's museum,MACOMB CHILDREN'S HANDS ON MUSEUM,demo_001.jpg,A52,712110,image/jpeg,MACOMB CHILDRENS HANDS ON MUSEUM INC,,,PO BOX 463101,MOUNT CLEMENS,MI,48046-3101,48046,,201409,0,0,2012,-82.88018,42.59244,PO BOX 463101,MOUNT CLEMEN,MI,48046-3101
8402700102,Children's museum,CHILDREN'S MUSEUM OF SOUTHERN MINNESOTA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF SOUTHERN MINNESOTA,,,121 E CHERRY ST,MANKATO,MN,56001,56001,HTTP://WWW.CMSOUTHERNMN.ORG,201312,2649491,2638552,2006,-94.01399,44.16147,224 LAMM STREET,MANKATO,MN,56001
8402700252,Children's museum,GREAT RIVER CHILDREN'S EXPLORATORIUM,demo_001.jpg,A52,712110,image/jpeg,GREAT RIVER CHILDRENS EXPLORATORIUM,,,1126 7TH AVE N,SAINT CLOUD,MN,56303-2804,56303,,,,,2013,-94.16945,45.57073,1126 7TH AVE N,SAINT CLOUD,MN,56303-2804
8402700303,History Museums,DULUTH CHILDREN'S MUSEUM,demo_001.jpg,A54,712110,image/jpeg,DULUTH CHILDRENS MUSEUM INC,DULUTH CHILDREN'S MUSEUM,,115 S 29TH AVE W,DULUTH,MN,55806-1761,55806,HTTP://WWW.DULUTHCHILDRENSMUSEUM.ORG,201406,2060267,2060267,1951,-92.1335,46.75876,115 S 29TH AVE W,DULUTH,MN,55806-1761
8402700377,Children's museum,MINNESOTA CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,MINNESOTA CHILDRENS MUSEUM,MINNESOTA CHILDREN'S MUSEUM,,10 7TH ST W,SAINT PAUL,MN,55102-2453,55102,HTTP://WWW.MCM.ORG,201406,9197776,8738872,1979,-93.09718,44.94798,10 7TH ST W,SAINT PAUL,MN,55102-2453
8402700503,Children's museum,LAKES AREA CHILDREN'S MUSEUM,demo_001.jpg,A52,,image/jpeg,LAKES AREA CHILDRENS MUSEUM INC,,,PO BOX 181,BRAINERD,MN,56401,56401,,,,,,-94.17339,46.3468,13240 S WEST BAY SHORE DRIVE,TRAVERSE CITY,MN,56401
8402700522,Children's museum,JUDY GARLAND CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,JUDY GARLAND CHILDRENS MUSEUM INC,,,PO BOX 724,GRAND RAPIDS,MN,55744-0724,55744,HTTP://WWW.JUDYGARLANDMUSEUM.COM/,201312,296875,278817,1995,-93.52635,47.23038,2727 HIGHWAY 169 SOUTH,GRAND RAPIDS,MN,55744-0724
8402800209,Children's museum,MISSISSIPPI CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,MISSISSIPPI CHILDRENS MUSEUM,,,PO BOX 55409,JACKSON,MS,39296-5409,39296,HTTP://WWW.MISSISSIPPICHILDRENSMUSEUM.COM,201405,3225434,2921684,2004,-90.17529,32.33448,2145 HIGHLAND DR,JACKSON,MS,39296-5409
8402900534,Children's museum,WORLDWAYS CHILDREN'S MUSEUM,demo_001.jpg,A52,,image/jpeg,WORLDWAYS CHILDRENS MUSEUM,,,733 CARMAN OAKS CT,BALLWIN,MO,63021-7071,63021,,,,,,-90.48605,38.57872,733 CARMAN OAKS CT,BALLWIN,MO,63021-7071
8402900760,Children's museum,SOUTHEAST MISSOURI CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,SOUTHEAST MISSOURI CHILDRENS MUSEUM,,,PO BOX 1251,CAPE GIRARDEAU,MO,63702-1251,63702,,201312,232037,227481,2006,-89.52478,37.30844,PO BOX 1251,CPE GIRARDEA,MO,63702-1251
8403000022,Children's museum,MISSOULA CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,MISSOULA CHILDRENS MUSEUM,MISSOULA CHILDRENS MUSEUM; FAMILIES FIRST,,225 W FRONT ST,MISSOULA,MT,59802,59802,HTTPS://WWW.CHILDRENSMUSEUMMISSOULA.ORG/,,,,,-113.99277,46.86938,225 WEST FRONT STREET,MISSOULA,MT,59802
8403000052,Children's museum,CHILDREN'S MUSEUM OF BOZEMAN,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM OF BOZEMAN,,,202 S WILLSON AVE,BOZEMAN,MT,59715,59715,HTTP://WWW.CMBOZEMAN.ORG,,,,,-111.03814,45.67669,202 S WILLSON AVE,BOZEMAN,MT,59715
8403000229,Science & Technology Museums and Planetariums,NORTHERN ROCKIES CHILDREN'S MUSEUM OF SCIENCE & TECHNOLOGY IN,demo_001.jpg,,,image/jpeg,NORTHERN ROCKIES CHILDRENS MUSEUM OF SCIENCE & TECHNOLOGY IN,,,111 N LAST CHANCE GULCH ST,HELENA,MT,59601,59601,,,,,,-112.03622,46.59755,995 CAROUSEL WAY,HELENA,MT,59601
8403000299,Children's museum,CHILDREN'S MUSEUM OF MONTANA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF MONTANA INC,CHILDREN'S MUSEUM OF MONTANA,,22 RAILROAD SQ,GREAT FALLS,MT,59401-4003,59401,HTTP://WWW.CHILDRENSMUSEUMOFMONTANA.ORG,201406,242113,240012,1997,-111.30721,47.50442,22 RAILROAD SQ,GREAT FALLS,MT,59401-4003
8403100181,"Zoos, Aquariums ",LINCOLN CHILDREN'S ZOO,demo_001.jpg,D50,712130,image/jpeg,LINCOLN CHILDRENS ZOO,LINCOLN CHILDREN'S ZOO,,1222 S 27TH ST,LINCOLN,NE,68502-1832,68502,HTTP://WWW.LINCOLNZOO.ORG/,201312,2492607,2377278,1994,-96.68219,40.80113,1222 S 27TH ST,LINCOLN,NE,68502-1832
8403100200,Children's museum,OMAHA CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,OMAHA CHILDRENS MUSEUM INC,OMAHA CHILDREN'S MUSEUM,,500 S 20TH ST,OMAHA,NE,68102-2508,68102,HTTP://WWW.OCM.ORG,201312,3329924,3055762,1978,-95.94312,41.25483,500 S 20TH ST,OMAHA,NE,68102-2508
8403100247,Children's museum,LINCOLN CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,LINCOLN CHILDRENS MUSEUM,LINCOLN CHILDREN'S MUSEUM,,1420 P ST,LINCOLN,NE,68508-1635,68508,HTTP://WWW.LINCOLNCHILDRENSMUSEUM.ORG/,201312,1584122,1517066,1988,-96.70024,40.81505,1420 P ST,LINCOLN,NE,68508-1635
8403100285,Children's museum,NORTH PLATTE AREA CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,NORTH PLATTE AREA CHILDRENS MUSEUM,,,PO BOX 2088,NORTH PLATTE,NE,69103-2088,69103,HTTP://NPCHILDRENSMUSEUM.COM/,201112,82606,82606,1998,-100.76364,41.13561,314 N JEFFERS ST,NORTH PLATTE,NE,69103-2088
8403100290,Children's museum,YORK AREA CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,YORK AREA CHILDRENS MUSEUM,,,306 E 7TH STREET,YORK,NE,68467-3024,68467,HTTP://WWW.YORKAREACHILDRENSMUSEUM.ORG,201412,0,0,1999,-97.59055,40.86702,612 NEBRASKA AVENUE,YORK,NE,68467-3024
8403100354,Children's museum,CHILDREN'S MUSEUM OF CENTRAL NEBRASKA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF CENTRAL NEBRASKA INC,,,PO BOX 1502,HASTINGS,NE,68902-1502,68902,HTTP://CMOCN.ORG/,201412,60952,60952,2003,-98.38512,40.58542,THE IMPERIAL MALL 12TH STREET & MARIAN ROAD,HASTINGS,NE,68902-1502
8403200140,Children's museum,CHILDREN'S MUSEUM OF NORTHERN NEVADA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF NORTHERN NEVADA INC,CHILDRENS MUSEUM OF NORTHERN NEVADA,,813 N CARSON ST,CARSON CITY,NV,89701-4009,89701,HTTP://WWW.CMNN.ORG,201406,135409,129019,1993,-119.76686,39.16911,813 N CARSON ST,CARSON CITY,NV,89701-4009
8403300049,Children's museum,KALEIDOSCOPE CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,KALEIDOSCOPE CHILDREN'S MUSEUM,,,8 S MAIN ST,CONCORD,NH,3301,3301,,,,,,-71.5357,43.20387,8 S MAIN ST,CONCORD,NH,3301
8403300077,Children's museum,CHILDREN'S MUSEUM-MEREDITH,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM-MEREDITH,,,28 LANG ST,MEREDITH,NH,3253,3253,HTTP://WWW.THEZEEUM.COM,,,,,-71.49892,43.65441,28 LANG ST,MEREDITH,NH,3253
8403300129,Children's museum,CHILDREN'S MUSEUM OF NEW HAMPSHIRE,demo_001.jpg,A52,712110,image/jpeg,THE CHILDRENS MUSEUM OF NEW HAMPSHIRE,CHILDREN'S MUSEUM OF PORTSMOUTH,,6 WASHINGTON ST,DOVER,NH,03820-3814,3820,HTTP://WWW.CHILDRENS-MUSEUM.ORG,201406,1201371,1093587,1982,-70.87194,43.19505,6 WASHINGTON ST,DOVER,NH,03820-3814
8403300170,Children's museum,CHILDREN'S MUSEUM OF CONCORD,demo_001.jpg,A52,,image/jpeg,CHILDRENS MUSEUM OF CONCORD,,,26 FOWLER ST,PENACOOK,NH,03303-1809,3303,,,,,,-71.60447,43.27119,26 FOWLER ST,PENACOOK,NH,03303-1809
8403300325,Children's museum,MOUNT WASHINGTON VALLEY CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,MOUNT WASHINGTON VALLEY CHILDRENS MUSEUM,,,PO BOX 2602,NORTH CONWAY,NH,03860-2602,3860,,201312,124062,121009,2005,-71.12888,44.04403,PO BOX 2602,NORTH CONWAY,NH,03860-2602
8403300351,Children's museum,CHESHIRE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,CHESHIRE CHILDRENS MUSEUM,,,222 WEST ST,KEENE,NH,03431-2456,3431,HTTP://WWW.CHESHIRECHILDRENSMUSEUM.ORG,201312,135947,133142,2010,-72.28671,42.93237,222 WEST STREET,KEENE,NH,03431-2455
8403400045,Children's museum,NEW JERSEY CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,NEW JERSEY CHILDREN'S MUSEUM,,,599 VALLEY HEALTH PLZ,PARAMUS,NJ,7652,7652,,,,,,-74.07481,40.96264,599 VALLEY HEALTH PLZ,PARAMUS,NJ,7652
8403400112,Botanical Gardens and Nature Centers,CAMDEN CHILDREN'S GARDEN,demo_001.jpg,C42,813410,image/jpeg,CAMDEN CITY GARDEN CLUB INC,,,3 RIVERSIDE DR,CAMDEN,NJ,8103,8103,HTTP://WWW.CAMDENCHILDRENSGARDEN.ORG,201312,906030,889025,1990,-75.13026,39.94336,3 RIVERSIDE DR,CAMDEN,NJ,08103-1037
8403400297,Children's museum,JERSEY EXPLORER CHILDREN'S MUSEUM,demo_001.jpg,A52,813219,image/jpeg,URBAN EDUCATIONAL PROJECT-JERSEY EXPLORER CHILDRENS MUSEUM,,,192 DODD ST,EAST ORANGE,NJ,07017-2107,7017,HTTP://WWW.JERSEYEXPLORER.ORG,201312,28835,28835,1984,-74.21015,40.78188,192 DODD ST,EAST ORANGE,NJ,07017-2107
8403400303,Children's museum,TOUCH N TECH CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,TOUCH N TECH CHILDRENS MUSEUM,,,232 BROOKSIDE LANE,SOMERVILLE,NJ,8876,8876,,,,,,-74.6468,40.57617,232 BROOKSIDE LANE,SOMERVILLE,NJ,8876
8403400430,Children's museum,CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,THE CHILDRENS MUSEUM INC,,,120 FINDERNE AVE SUITE 13,BRIDGEWATER,NJ,08807-3670,8807,,201312,0,0,1997,-74.57569,40.5681,120 FINDERNE AVE SUITE 1,BRIDGEWATER,NJ,08807-3670
8403400433,Children's museum,COMMUNITY CHILDREN'S MUSEUM,demo_001.jpg,A52,,image/jpeg,COMMUNITY CHILDRENS MUSEUM,COMMUNITY CHILDRENS MUSEUM,,77 E BLACKWELL ST,DOVER,NJ,07801-4037,7801,HTTP://WWW.MYCHILDSMUSEUM.ORG,,,,,-74.55449,40.88485,77 E BLACKWELL ST,DOVER,NJ,07801-4037
8403400439,Children's museum,JERSEY SHORE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,JERSEY SHORE CHILDRENS MUSEUM INC,,,6725 BLACK HORSE PIKE,EGG HARBOR TOWNSHIP,NJ,08234-6970,8234,,201312,35770,30560,1998,-74.64255,39.36336,116 LIGHTHOUSE LN,EGG HARBOR TOWNSHIP,NJ,08234-6970
8403400518,Children's museum,CHILDREN'S MUSEUM OF CENTRAL NEW JERSEY,demo_001.jpg,A50,,image/jpeg,CHILDRENS MUSEUM OF CENTRAL NEW JERSEY INC,,,PO BOX 277,SUMMIT,NJ,07902-0277,7902,,,,,,-74.35949,40.7162,PO BOX 277,SUMMIT,NJ,07902-0277
8403500077,Children's museum,UNSER CHILDREN'S DISCOVERY CENTER,demo_001.jpg,A50,712110,image/jpeg,UNSER CHILDRENS DISCOVERY CENTER,,,7625 CTRL AVE NW,ALBUQUERQUE,NM,87121,87121,,201312,422946,391802,2002,-106.72934,35.05286,1776 MONTAÑO RD NW,ALBUQUERQUE,NM,87121
8403500206,Children's museum,SANTA FE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,SANTA FE CHILDRENS MUSEUM INC,,,1050 OLD PECOS TRL,SANTA FE,NM,87505-2688,87505,HTTP://SANTAFECHILDRENSMUSEUM.ORG/,201312,848581,826004,1985,-105.93682,35.67394,1050 OLD PECOS TRL,SANTA FE,NM,87505-2688
8403500249,Children's museum,EXPLORA SCIENCE CENTER & CHILDREN'S MUSEUM OF ALBUQUERQUE,demo_001.jpg,A52,712110,image/jpeg,EXPLORA SCIENCE CENTER & CHILDRENS MUSEUM OF ALBUQUERQUE,EXPLORA SCIENCE CENTER & CHILDREN'S MUSEUM OF ALBUQUERQUE,,1701 MOUNTAIN RD NW,ALBUQUERQUE,NM,87104-1396,87104,HTTP://WWW.EXPLORA.US,201406,3656345,3430651,1996,-106.66398,35.09745,1701 MOUNTAIN RD NW,ALBUQUERQUE,NM,87104-1396
8403600237,Children's museum,JEWISH CHILDREN'S LEARNING LAB,demo_001.jpg,,,image/jpeg,JEWISH CHILDRENS LEARNING LAB,,,515 W 20TH ST,NEW YORK,NY,10011,10011,HTTP://WWW.CGJC.ORG,,,,,-74.00586,40.74605,515 W 20TH ST,NEW YORK,NY,10011
8403600349,Children's museum,CHILDREN'S MUSEUM OF EAST END,demo_001.jpg,,,image/jpeg,CHILDREN'S MUSEUM OF EAST END,,,376 SAG HARBOR TPKE,EAST HAMPTON,NY,11937,11937,,,,,,-72.21545,40.97352,376 SAG HARBOR TPKE,EAST HAMPTON,NY,11937
8403600444,Children's museum,WESTCHESTER MUSEUM FOR CHILDREN,demo_001.jpg,A50,,image/jpeg,WESTCHESTER MUSEUM FOR CHILDREN,,,294 WEAVER ST,LARCHMONT,NY,10538,10538,HTTP://DISCOVERWCM.ORG/,,,,,-73.68983,40.97534,PLAYLAND PKWY,RYE,NY,10538
8403600552,Children's museum,BROOKLYN CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,BROOKLYN CHILDRENS MUSEUM CORP,BROOKLYN CHILDREN'S MUSEUM,,145 BROOKLYN AVE,BROOKLYN,NY,11213-1930,11213,HTTP://WWW.BROOKLYNKIDS.ORG,201306,5961611,5213728,1981,-73.94394,40.67442,145 BROOKLYN AVE,BROOKLYN,NY,11213-1930
8403600604,Children's museum,LONG ISLAND CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,LONG ISLAND CHILDRENS MUSEUM,LONG ISLAND CHILDREN'S MUSEUM,,11 DAVIS AVE,GARDEN CITY,NY,11530-6745,11530,HTTP://WWW.LICM.ORG,201306,4804957,4705129,1990,-73.60094,40.7283,11 DAVIS AVE,GARDEN CITY,NY,11530-6745
8403600668,Children's museum,CHILDREN'S MUSEUM OF THE EAST END,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE EAST END,,,PO BOX 316,BRIDGEHAMPTON,NY,11932-0316,11932,HTTP://WWW.CMEE.ORG/,201312,2193420,2097397,1998,-72.31131,40.94538,376 BRIDGEHAMPTON-SAG HARBOR TURNPIKE,BRIDGEHAMPTON,NY,11932-0316
8403600863,Children's museum,CHILDREN'S MUSEUM OF THE ARTS,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF THE ARTS INC,CHILDREN'S MUSEUM OF THE ARTS,,103 CHARLTON ST,NEW YORK,NY,10014-3645,10014,HTTP://CMANY.ORG,201406,3234242,3150072,1994,-74.00748,40.72743,103 CHARLTON ST,NEW YORK,NY,10014-3645
8403600891,Children's museum,HUDSON VALLEY CHILDREN'S MUSEUM,demo_001.jpg,A52,,image/jpeg,HUDSON VALLEY CHILDREN'S MUSEUM,,,NANUET MALL,NANUET,NY,10954,10954,,,,,,-74.0162,41.10116,NANUET MALL,NANUET,NY,10954
8403600912,Children's museum,JEWISH CHILDREN'S MUSEUM,demo_001.jpg,A50,712110,image/jpeg,JEWISH CHILDRENS MUSEUM,JEWISH CHILDRENS MUSEUM,,792 EASTERN PKWY,BROOKLYN,NY,11213-3502,11213,HTTP://WWW.JCM.MUSEUM,201308,2337317,1976052,1997,-73.94054,40.66886,792 EASTERN PKWY,BROOKLYN,NY,11213-3502
8403601066,Children's museum,CHILDREN'S MUSEUM OF SCIENCE AND TECHNOLOGY,demo_001.jpg,A52,712110,image/jpeg,THE CHILDRENS MUSEUM OF SCIENCE AND TECHNOLOGY,CNSE CHILDREN'S MUSEUM OF SCIENCE AND TECHNOLOGY; INCL: LALLY DIGITAL DOME & PLANETARIUM,,250 JORDAN ROAD,TROY,NY,12180-8394,12180,HTTP://WWW.CMOST.ORG,201312,1120754,1082255,1958,-73.69887,42.67829,250 JORDAN RD,TROY,NY,12180-8394
8403601103,Children's museum,SCOTIA GLENVILLE CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,SCOTIA GLENVILLE CHILDRENS MUSEUM,,,303 MOHAWK AVE,SCOTIA,NY,12302-1815,12302,HTTP://WWW.TRAVELINGMUSEUM.ORG,201408,314860,310534,1982,-73.9695,42.82802,303 MOHAWK AVE,SCOTIA,NY,12302-1815
8403601139,Children's museum,PUTNAM CHILDREN'S DISCOVERY CENTER,demo_001.jpg,A52,712110,image/jpeg,PUTNAM CHILDRENS DISCOVERY CENTER INC,,,PO BOX 222,CARMEL,NY,10512-0222,10512,HTTP://WWW.DISCOVERYCTR.ORG,201212,54576,54576,1992,-73.68174,41.44261,854 US 6,MAHOPAC,NY,10512-0222
8403601142,Children's museum,CHILDREN'S MUSEUM AT SARATOGA,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM AT SARATOGA,,,69 CAROLINE ST,SARATOGA SPGS,NY,12866-3202,12866,HTTP://CMSSNY.ORG/,201409,436015,394705,1991,-73.78183,43.08181,69 CAROLINE ST,SARATOGA SPG,NY,12866-3202
8403601162,Children's museum,WORLD AWARENESS CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,WORLD AWARENESS CHILDRENS MUSEUM,,WORLD AWARENESS CHILDREN'S MUSEUM,89 WARREN ST,GLENS FALLS,NY,12801-4509,12801,HTTP://WWW.WORLDCHILDRENSMUSEUM.ORG,201312,226622,209132,1995,-73.63976,43.31,89 WARREN ST,GLENS FALLS,NY,12801-4509
8403601324,Children's museum,CHILDREN'S MUSEUM OF NATURAL HISTORY,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF NATURAL HISTORY,CHILDREN'S MUSEUM OF HISTORY  NATURAL HISTORY  SCIENCE AND TECHNOLOGY,,311 MAIN ST,UTICA,NY,13501-1237,13501,HTTP://WWW.MUSEUM4KIDS.NET,201312,63162,63130,1967,-75.22474,43.10425,311 MAIN ST,UTICA,NY,13501-1237
8403601471,Children's museum,EXPLORE & MORE A CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,EXPLORE & MORE A CHILDRENS MUSEUM,EXPLORE AND MORE: A CHILDREN'S MUSEUM,,300 GLEED AVENUE,EAST AURORA,NY,14052-2983,14052,HTTP://WWW.EXPLOREANDMORE.ORG/DEFAULT.ASPX,201312,540942,533595,1994,-78.61136,42.75989,300 GLEED AVE,EAST AURORA,NY,14052-2983
8403601491,Children's museum,ROCHESTER CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,ROCHESTER CHILDRENS MUSEUM,,,250 CUMBERLAND ST,ROCHESTER,NY,14605-2803,14605,HTTP://WWW.RMSC.ORG,,,,,-77.60277,43.15325,1 MANHATTAN SQUARE DR,ROCHESTER,NY,14605-2803
8403601545,Children's museum,MUDPIES CHILDREN'S MUSEUM,demo_001.jpg,A50,,image/jpeg,MUDPIES CHILDRENS MUSEUM,,,173 ELM ST,BUFFALO,NY,14203-2020,14203,,,,,,-78.868,42.88551,173 ELM ST,BUFFALO,NY,14203-2020
8403601597,History Museums,ROTHSCHILD-PETERSEN PATENT MODEL MUSEUM,demo_001.jpg,A54,712110,image/jpeg,ROTHSCHILD-PETERSEN PATENT MODEL MUSEUM,,,2796 WEST LAKE RD,CAZENOVIA,NY,13035,13035,HTTP://WWW.PATENTMODEL.ORG,201412,0,0,2002,-75.88206,42.95164,2796 W LAKE RD,CAZENOVIA,NY,13035-9822
8403601874,Children's museum,MID-HUDSON CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,MID-HUDSON CHILDRENS MUSEUM,MID-HUDSON CHILDREN'S MUSEUM,,75 N WATER ST,POUGHKEEPSIE,NY,12601-1720,12601,HTTP://WWW.MHCM.ORG/WEB/PLAY;JSESSIONID=8DDEDD1C2BF711E154FA9B993A78A22E,201312,629521,619217,1994,-73.93936,41.70604,75 N WATER ST,POUGHKEEPSIE,NY,12601-1720
8403601998,Children's museum,STATEN ISLAND CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,STATEN ISLAND CHILDRENS MUSEUM,,,1000 RICHMOND TERRACE,STATEN ISLAND,NY,10301-1114,10301,HTTP://SICHILDRENSMUSEUM.ORG/,201306,1819096,1419709,1974,-74.09988,40.64468,1000 RICHMOND TERRACE,STATEN ISLAN,NY,10301-1114
8403602023,Children's museum,BRONX CHILDREN'S MUSEUM,demo_001.jpg,A56,712110,image/jpeg,BRONX CHILDRENS MUSEUM,CHILDREN'S MUSEUM OF THE BRONX,,PO BOX 1381,NEW YORK,NY,10451,10451,,201312,861359,861359,2008,-73.92117,40.82454,PO BOX 1381,BRONX,NY,10451
8403602250,Children's museum,IMAGINARIUM CHILDREN'S MUSEUM OF THE NORTH COUNTRY,demo_001.jpg,A52,712110,image/jpeg,IMAGINARIUM CHILDRENS MUSEUM,,,PO BOX 1935,PLATTSBURGH,NY,12901-0228,12901,HTTP://IMAGINARIUMCHILDRENSMUSEUM.ORG,201312,0,0,2012,-73.46717,44.69694,4709 U S 9,PLATTSBURGH,NY,12901-0228
8403602266,Children's museum,CHILDREN'S MUSEUM OF OSWEGO,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF OSWEGO,,,PO BOX 3172,OSWEGO,NY,13126,13126,HTTP://WWW.CMOO.ORG/,201312,0,0,2013,-76.49652,43.44585,PO BOX 3172,OSWEGO,NY,13126
8403602307,Botanical Gardens and Nature Centers,ITHACA CHILDREN'S GARDEN,demo_001.jpg,C41,712130,image/jpeg,ITHACA CHILDRENS GARDEN INC,,,615 WILLOW AVE,ITHACA,NY,14850-3555,14850,,201212,137917,137917,2003,-76.50318,42.44986,615 WILLOW AVE- SUITE G,ITHACA,NY,14850-3555
8403602326,Children's museum,WESTCHESTER CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,WESTCHESTER CHILDRENS MUSEUM,,,3 BARKER AVE STE 325,WHITE PLAINS,NY,10601-1524,10601,HTTP://WWW.DISCOVERWCM.ORG,201312,30541,,2012,-73.77071,41.03456,3 BARKER AVE,WHITE PLAINS,NY,10601-1509
8403700066,Children's museum,KIDZU CHILDREN'S MUSEUM,demo_001.jpg,A52,712110,image/jpeg,CHAPEL HILL-CARRBORO CHILDRENS MUSEUM,,,123 E FRANKLIN ST,CHAPEL HILL,NC,27514,27514,HTTP://KIDZUCHILDRENSMUSEUM.ORG,201312,653400,643445,2005,-79.03691,35.93003,201 SOUTH ESTES DRIVE,CHAPEL HILL,NC,27514
8403700078,Children's museum,KID SENSES CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,KID SENSES CHILDREN'S MUSEUM,,,172 N MAIN ST,RUTHERFORDTON,NC,28139,28139,HTTP://WWW.KIDSENSES.COM,,,,,-81.95802,35.36478,172 N MAIN ST,RUTHERFORDTON,NC,28139
8403700106,Children's museum,CHILDREN'S PLAYHOUSE,demo_001.jpg,,,image/jpeg,CHILDREN'S PLAYHOUSE,,,400 TRACY CIR,BOONE,NC,28607,28607,HTTP://WWW.GOPLAYHOUSE.ORG,,,,,-81.66914,36.21728,400 TRACY CIR,BOONE,NC,28607
8403700116,Children's museum,FASCINATE-U CHILDREN'S MUSEUM,demo_001.jpg,,,image/jpeg,FASCINATE-U CHILDREN'S MUSEUM,,,116 GREEN ST,FAYETTEVILLE,NC,28301,28301,HTTP://WWW.FASCINATE-U.COM,,,,,-78.8777,35.05305,116 GREEN ST,FAYETTEVILLE,NC,28301
8403700356,Children's museum,ZING ZUMM CHILDRENS MUSEUM OF JACKSONVILLE,demo_001.jpg,A52,712110,image/jpeg,CHILDRENS MUSEUM OF JACKSONVILLE,,,PO BOX 12496,JACKSONVILLE,NC,28546-2496,28546,HTTP://WWW.ZINGZUMM.ORG/,201412,0,0,2008,-77.3704,34.76162,103 WINTHROPE WAY,JACKSONVILLE,NC,28546-2496
8403700371,Children's museum,CHILDREN AT PLAY,demo_001.jpg,A52,711110,image/jpeg,CHILDREN AT PLAY INC,,,PO BOX 3802,KILL DEVIL HILLS,NC,27949-9230,27949,HTTP://WWW.CHILDRENATPLAYOBX.COM,201312,113522,112839,2009,-75.6935,36.06627,3810 NORTH CROATAN HIGHWAY,KITTY HAWK,NC,27949-9230
8403700382,Children's museum,CHILDREN'S MUSEUM OF ALAMANCE COUNTY,demo_001.jpg,A50,712110,image/jpeg,CHILDRENS MUSEUM OF ALAMANCE COUNTY INC,,,217 SOUTH MAIN STREET 217 S MAIN ST,GRAHAM,NC,27253,27253,HTTP://SITE.CHILDRENSMUSEUMOFALAMANCE.ORG/,201312,425569,380866,2008,-79.39626,36.08043,PO BOX 1178,GRAHAM,NC,27253-1178
